season,team1,team2,venue,toss_winner,toss_decision,team1_avg_score,team2_avg_score,team1_win_rate,team2_win_rate,h2h_team1_wins,h2h_team2_wins,team1_key_player_fit,team2_key_player_fit,home_advantage,winner
2022,Chennai Super Kings,Delhi Capitals,"MA Chidambaram Stadium, Chennai",Chennai Super Kings,field,183,161,0.67,0.51,8,1,1,1,1,Chennai Super Kings
2022,Rajasthan Royals,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,161,183,0.5,0.48,6,16,0,0,1,Rajasthan Royals
2022,Punjab Kings,Sunrisers Hyderabad,"IS Bindra Stadium, Mohali",Punjab Kings,field,156,149,0.5,0.44,1,4,0,0,1,Punjab Kings
2022,Royal Challengers Bangalore,Gujarat Titans,"M Chinnaswamy Stadium, Bangalore",Gujarat Titans,field,164,166,0.45,0.6,4,1,1,0,1,Gujarat Titans
2022,Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,field,159,159,0.53,0.66,5,1,1,0,1,Gujarat Titans
2022,Rajasthan Royals,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",Royal Challengers Bangalore,bat,150,168,0.51,0.46,7,16,0,0,1,Rajasthan Royals
2022,Sunrisers Hyderabad,Delhi Capitals,"Rajiv Gandhi Stadium, Hyderabad",Delhi Capitals,field,169,166,0.52,0.46,7,7,0,1,1,Delhi Capitals
2022,Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,field,167,173,0.45,0.49,10,7,1,1,1,Delhi Capitals
2022,Punjab Kings,Lucknow Super Giants,"IS Bindra Stadium, Mohali",Lucknow Super Giants,field,172,156,0.49,0.56,2,6,0,0,1,Lucknow Super Giants
2022,Chennai Super Kings,Delhi Capitals,"MA Chidambaram Stadium, Chennai",Delhi Capitals,bat,177,164,0.66,0.47,9,1,1,0,1,Chennai Super Kings
2022,Sunrisers Hyderabad,Gujarat Titans,"Rajiv Gandhi Stadium, Hyderabad",Gujarat Titans,bat,147,161,0.53,0.64,4,4,0,1,1,Gujarat Titans
2022,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chennai",Rajasthan Royals,field,165,170,0.64,0.45,23,2,1,0,1,Chennai Super Kings
2022,Royal Challengers Bangalore,Sunrisers Hyderabad,"M Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,bat,170,163,0.41,0.51,16,10,1,0,1,Royal Challengers Bangalore
2022,Rajasthan Royals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,bat,149,157,0.55,0.53,7,4,1,1,1,Rajasthan Royals
2022,Royal Challengers Bangalore,Chennai Super Kings,"M Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,bat,168,171,0.42,0.66,9,24,1,1,1,Chennai Super Kings
2022,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,155,165,0.52,0.55,8,2,0,0,1,Delhi Capitals
2022,Punjab Kings,Sunrisers Hyderabad,"IS Bindra Stadium, Mohali",Sunrisers Hyderabad,bat,173,158,0.45,0.53,2,4,1,0,1,Punjab Kings
2022,Gujarat Titans,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,bat,166,174,0.65,0.6,3,4,1,0,1,Gujarat Titans
2022,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi Stadium, Hyderabad",Royal Challengers Bangalore,field,148,181,0.49,0.48,10,17,0,1,1,Sunrisers Hyderabad
2022,Royal Challengers Bangalore,Sunrisers Hyderabad,"M Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,bat,166,168,0.55,0.49,17,11,0,1,1,Royal Challengers Bangalore
2022,Rajasthan Royals,Kolkata Knight Riders,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,bat,159,164,0.43,0.6,3,25,0,1,1,Kolkata Knight Riders
2023,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Stadium, Hyderabad",Punjab Kings,field,156,168,0.49,0.54,4,3,1,0,1,Punjab Kings
2023,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Stadium, Hyderabad",Punjab Kings,bat,162,170,0.45,0.46,4,4,1,1,1,Punjab Kings
2023,Delhi Capitals,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",Delhi Capitals,bat,154,179,0.44,0.67,1,10,0,1,1,Chennai Super Kings
2023,Gujarat Titans,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,field,172,173,0.62,0.56,2,2,1,0,1,Gujarat Titans
2023,Sunrisers Hyderabad,Lucknow Super Giants,"Rajiv Gandhi Stadium, Hyderabad",Lucknow Super Giants,bat,151,170,0.56,0.52,4,4,1,0,1,Lucknow Super Giants
2023,Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Lucknow Super Giants,field,174,163,0.51,0.6,4,6,1,0,1,Lucknow Super Giants
2023,Punjab Kings,Mumbai Indians,"IS Bindra Stadium, Mohali",Punjab Kings,bat,155,177,0.52,0.62,3,3,1,1,1,Mumbai Indians
2023,Gujarat Titans,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,field,162,170,0.6,0.52,6,3,1,0,1,Gujarat Titans
2023,Punjab Kings,Royal Challengers Bangalore,"IS Bindra Stadium, Mohali",Royal Challengers Bangalore,field,167,165,0.46,0.42,3,5,0,0,1,Punjab Kings
2023,Gujarat Titans,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,bat,166,157,0.52,0.4,7,3,0,0,1,Gujarat Titans
2023,Gujarat Titans,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,field,156,178,0.61,0.61,3,2,1,0,1,Lucknow Super Giants
2023,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,176,176,0.58,0.49,8,3,1,0,1,Kolkata Knight Riders
2023,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai",Chennai Super Kings,bat,162,174,0.67,0.43,25,9,0,1,1,Chennai Super Kings
2023,Royal Challengers Bangalore,Chennai Super Kings,"M Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,field,171,165,0.46,0.61,9,26,0,1,1,Chennai Super Kings
2023,Sunrisers Hyderabad,Chennai Super Kings,"Rajiv Gandhi Stadium, Hyderabad",Sunrisers Hyderabad,field,157,169,0.52,0.6,4,24,0,0,1,Chennai Super Kings
2023,Mumbai Indians,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,176,171,0.62,0.5,35,8,0,0,1,Mumbai Indians
2023,Delhi Capitals,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",Delhi Capitals,bat,169,159,0.51,0.65,1,11,0,1,1,Chennai Super Kings
2023,Kolkata Knight Riders,Mumbai Indians,"Eden Gardens, Kolkata",Mumbai Indians,bat,160,168,0.57,0.68,6,25,1,1,1,Mumbai Indians
2023,Kolkata Knight Riders,Chennai Super Kings,"Eden Gardens, Kolkata",Chennai Super Kings,field,167,182,0.58,0.6,12,31,1,0,1,Chennai Super Kings
2023,Royal Challengers Bangalore,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bangalore",Kolkata Knight Riders,field,163,171,0.52,0.55,15,24,0,0,1,Kolkata Knight Riders
2023,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Stadium, Hyderabad",Punjab Kings,field,164,174,0.47,0.44,4,5,0,1,1,Punjab Kings
2023,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",Rajasthan Royals,bat,167,153,0.59,0.56,26,3,1,1,1,Kolkata Knight Riders
2023,Gujarat Titans,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",Lucknow Super Giants,field,156,158,0.54,0.52,3,3,0,1,1,Lucknow Super Giants
2023,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,field,163,177,0.58,0.47,32,12,0,1,1,Kolkata Knight Riders
2023,Sunrisers Hyderabad,Rajasthan Royals,"Rajiv Gandhi Stadium, Hyderabad",Sunrisers Hyderabad,bat,157,157,0.51,0.5,12,17,0,1,1,Sunrisers Hyderabad
2023,Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",Chennai Super Kings,field,166,169,0.54,0.55,6,1,1,1,1,Chennai Super Kings
2023,Delhi Capitals,Punjab Kings,"Arun Jaitley Stadium, Delhi",Delhi Capitals,bat,166,156,0.52,0.48,2,5,0,1,1,Delhi Capitals
2023,Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",Mumbai Indians,field,160,178,0.52,0.62,2,4,0,1,1,Mumbai Indians
2023,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Chennai Super Kings,bat,179,182,0.59,0.58,22,10,1,1,1,Chennai Super Kings
2023,Lucknow Super Giants,Rajasthan Royals,"BRSABV Ekana Cricket Stadium, Lucknow",Rajasthan Royals,bat,167,157,0.57,0.49,1,3,0,0,1,Lucknow Super Giants
2023,Mumbai Indians,Gujarat Titans,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,176,178,0.65,0.54,5,2,0,0,1,Mumbai Indians
2023,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,bat,156,156,0.45,0.6,3,2,0,1,1,Lucknow Super Giants
2023,Gujarat Titans,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,bat,160,169,0.57,0.42,8,3,0,1,1,Gujarat Titans
2023,Sunrisers Hyderabad,Chennai Super Kings,"Rajiv Gandhi Stadium, Hyderabad",Sunrisers Hyderabad,field,166,174,0.57,0.59,4,25,1,0,1,Chennai Super Kings
2023,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",Delhi Capitals,field,169,163,0.53,0.61,2,1,0,1,1,Gujarat Titans
2023,Kolkata Knight Riders,Mumbai Indians,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,165,172,0.54,0.6,6,26,1,1,1,Mumbai Indians
2023,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi Stadium, Hyderabad",Sunrisers Hyderabad,bat,152,171,0.48,0.47,11,18,0,1,1,Royal Challengers Bangalore
2023,Chennai Super Kings,Delhi Capitals,"MA Chidambaram Stadium, Chennai",Delhi Capitals,bat,180,161,0.67,0.52,12,1,0,0,1,Chennai Super Kings
2023,Chennai Super Kings,Gujarat Titans,"MA Chidambaram Stadium, Chennai",Chennai Super Kings,bat,173,161,0.58,0.58,2,6,1,1,1,Chennai Super Kings
2023,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai",Chennai Super Kings,field,172,161,0.56,0.54,5,3,0,1,1,Chennai Super Kings
2023,Rajasthan Royals,Chennai Super Kings,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,171,172,0.46,0.57,2,24,0,1,1,Chennai Super Kings
2023,Gujarat Titans,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",Sunrisers Hyderabad,bat,177,146,0.6,0.56,5,4,0,0,1,Gujarat Titans
2023,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,183,155,0.59,0.56,8,3,1,1,1,Mumbai Indians
2023,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai",Kolkata Knight Riders,field,165,158,0.65,0.52,32,13,1,1,1,Chennai Super Kings
2023,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Mumbai Indians,field,189,168,0.67,0.64,22,11,0,1,1,Mumbai Indians
2023,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai",Chennai Super Kings,field,173,164,0.67,0.5,27,9,1,1,1,Chennai Super Kings
2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,bat,181,176,0.53,0.52,5,6,1,0,1,Royal Challengers Bangalore
2023,Kolkata Knight Riders,Sunrisers Hyderabad,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,153,163,0.57,0.47,16,13,0,0,1,Kolkata Knight Riders
2023,Royal Challengers Bangalore,Chennai Super Kings,"M Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,field,183,169,0.47,0.64,9,28,1,1,1,Royal Challengers Bangalore
2023,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,157,167,0.48,0.5,17,13,1,0,1,Sunrisers Hyderabad
2023,Lucknow Super Giants,Mumbai Indians,"BRSABV Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,field,162,187,0.61,0.6,3,4,0,0,1,Lucknow Super Giants
2023,Punjab Kings,Rajasthan Royals,"IS Bindra Stadium, Mohali",Punjab Kings,bat,157,160,0.49,0.57,4,8,1,0,1,Rajasthan Royals
2023,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",Gujarat Titans,field,156,165,0.46,0.59,2,5,1,0,1,Gujarat Titans
2023,Sunrisers Hyderabad,Rajasthan Royals,"Rajiv Gandhi Stadium, Hyderabad",Rajasthan Royals,bat,145,163,0.56,0.45,14,17,0,1,1,Rajasthan Royals
2023,Lucknow Super Giants,Royal Challengers Bangalore,"BRSABV Ekana Cricket Stadium, Lucknow",Royal Challengers Bangalore,field,164,162,0.58,0.41,6,2,0,0,1,Lucknow Super Giants
2023,Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,field,165,159,0.57,0.63,6,3,0,0,1,Gujarat Titans
2023,Royal Challengers Bangalore,Rajasthan Royals,"M Chinnaswamy Stadium, Bangalore",Rajasthan Royals,bat,162,170,0.45,0.57,16,8,0,1,1,Rajasthan Royals
2023,Chennai Super Kings,Delhi Capitals,"MA Chidambaram Stadium, Chennai",Chennai Super Kings,bat,174,163,0.57,0.53,13,1,1,1,1,Chennai Super Kings
2023,Chennai Super Kings,Delhi Capitals,"MA Chidambaram Stadium, Chennai",Delhi Capitals,field,164,170,0.6,0.56,14,1,0,0,1,Chennai Super Kings
2023,Royal Challengers Bangalore,Punjab Kings,"M Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,field,169,153,0.45,0.53,5,4,1,0,1,Royal Challengers Bangalore
2023,Punjab Kings,Chennai Super Kings,"IS Bindra Stadium, Mohali",Punjab Kings,field,173,169,0.47,0.64,1,7,1,1,1,Punjab Kings
2023,Punjab Kings,Sunrisers Hyderabad,"IS Bindra Stadium, Mohali",Sunrisers Hyderabad,field,165,145,0.53,0.43,6,4,1,0,1,Punjab Kings
2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,field,164,171,0.49,0.52,6,6,1,0,1,Royal Challengers Bangalore
2023,Punjab Kings,Royal Challengers Bangalore,"IS Bindra Stadium, Mohali",Royal Challengers Bangalore,bat,165,184,0.52,0.47,4,6,0,0,1,Royal Challengers Bangalore
2023,Delhi Capitals,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",Chennai Super Kings,bat,161,177,0.51,0.59,1,15,0,0,1,Chennai Super Kings
2023,Gujarat Titans,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,bat,172,159,0.59,0.61,3,4,0,0,1,Gujarat Titans
2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bangalore",Delhi Capitals,bat,175,171,0.51,0.46,7,6,0,0,1,Royal Challengers Bangalore
2023,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai",Chennai Super Kings,bat,165,158,0.61,0.59,6,3,1,1,1,Chennai Super Kings
2023,Chennai Super Kings,Delhi Capitals,"MA Chidambaram Stadium, Chennai",Delhi Capitals,field,164,159,0.66,0.52,16,1,1,0,1,Chennai Super Kings
2023,Royal Challengers Bangalore,Mumbai Indians,"M Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,bat,183,187,0.44,0.62,8,36,0,1,1,Mumbai Indians
2023,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",Delhi Capitals,field,163,177,0.48,0.56,2,2,0,1,1,Gujarat Titans
2023,Punjab Kings,Royal Challengers Bangalore,"IS Bindra Stadium, Mohali",Punjab Kings,field,165,163,0.48,0.41,4,7,1,0,1,Punjab Kings
2023,Gujarat Titans,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,field,160,159,0.63,0.49,6,4,0,0,1,Gujarat Titans
2023,Lucknow Super Giants,Gujarat Titans,"BRSABV Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,field,177,172,0.52,0.52,4,4,0,1,1,Lucknow Super Giants
2024,Gujarat Titans,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",Rajasthan Royals,bat,164,172,0.6,0.56,6,2,0,1,1,Gujarat Titans
2024,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi Stadium, Hyderabad",Royal Challengers Bangalore,bat,167,170,0.51,0.49,11,19,1,0,1,Royal Challengers Bangalore
2024,Mumbai Indians,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,187,163,0.62,0.51,37,8,1,0,1,Mumbai Indians
2024,Kolkata Knight Riders,Chennai Super Kings,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,177,172,0.6,0.55,13,33,1,0,1,Kolkata Knight Riders
2024,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chennai",Sunrisers Hyderabad,bat,164,155,0.56,0.49,26,4,0,0,1,Chennai Super Kings
2024,Delhi Capitals,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Sunrisers Hyderabad,field,159,151,0.54,0.49,8,7,0,0,1,Delhi Capitals
2024,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,170,159,0.6,0.6,23,11,0,1,1,Mumbai Indians
2024,Lucknow Super Giants,Sunrisers Hyderabad,"BRSABV Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,bat,173,160,0.54,0.48,5,4,0,0,1,Lucknow Super Giants
2024,Punjab Kings,Gujarat Titans,"IS Bindra Stadium, Mohali",Punjab Kings,bat,155,172,0.44,0.53,3,9,0,0,1,Gujarat Titans
2024,Lucknow Super Giants,Rajasthan Royals,"BRSABV Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,bat,164,156,0.52,0.48,3,3,0,1,1,Lucknow Super Giants
2024,Lucknow Super Giants,Kolkata Knight Riders,"BRSABV Ekana Cricket Stadium, Lucknow",Kolkata Knight Riders,field,174,154,0.55,0.59,7,4,1,1,1,Lucknow Super Giants
2024,Mumbai Indians,Gujarat Titans,"Wankhede Stadium, Mumbai",Gujarat Titans,field,174,162,0.6,0.62,6,2,0,0,1,Mumbai Indians
2024,Rajasthan Royals,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,150,184,0.56,0.65,4,30,0,1,1,Mumbai Indians
2024,Punjab Kings,Chennai Super Kings,"IS Bindra Stadium, Mohali",Chennai Super Kings,bat,159,182,0.41,0.54,2,7,0,1,1,Chennai Super Kings
2024,Sunrisers Hyderabad,Delhi Capitals,"Rajiv Gandhi Stadium, Hyderabad",Sunrisers Hyderabad,bat,146,152,0.54,0.55,7,9,1,0,1,Delhi Capitals
2024,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi Stadium, Hyderabad",Mumbai Indians,field,167,170,0.49,0.61,2,22,0,0,1,Mumbai Indians
2024,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chennai",Rajasthan Royals,bat,169,161,0.67,0.46,25,2,0,0,1,Chennai Super Kings
2024,Punjab Kings,Lucknow Super Giants,"IS Bindra Stadium, Mohali",Punjab Kings,bat,174,162,0.51,0.48,2,7,0,1,1,Punjab Kings
2024,Delhi Capitals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",Mumbai Indians,field,171,186,0.56,0.69,3,9,0,1,1,Mumbai Indians
2024,Chennai Super Kings,Gujarat Titans,"MA Chidambaram Stadium, Chennai",Chennai Super Kings,field,176,162,0.61,0.61,3,7,1,0,1,Chennai Super Kings
2024,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,bat,168,156,0.48,0.51,8,10,0,0,1,Rajasthan Royals
2024,Punjab Kings,Sunrisers Hyderabad,"IS Bindra Stadium, Mohali",Sunrisers Hyderabad,bat,157,149,0.52,0.5,7,4,1,0,1,Punjab Kings
2024,Rajasthan Royals,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,bat,170,174,0.52,0.47,9,16,0,0,1,Rajasthan Royals
2024,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Delhi Capitals,field,175,154,0.56,0.56,10,3,1,1,1,Delhi Capitals
2024,Punjab Kings,Gujarat Titans,"IS Bindra Stadium, Mohali",Gujarat Titans,bat,158,162,0.45,0.6,3,10,0,1,1,Gujarat Titans
2024,Lucknow Super Giants,Rajasthan Royals,"BRSABV Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,field,163,172,0.55,0.54,4,3,1,1,1,Lucknow Super Giants
2024,Punjab Kings,Mumbai Indians,"IS Bindra Stadium, Mohali",Punjab Kings,field,174,187,0.44,0.69,3,4,1,1,1,Mumbai Indians
2024,Gujarat Titans,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",Lucknow Super Giants,bat,168,169,0.61,0.6,4,5,0,0,1,Lucknow Super Giants
2024,Delhi Capitals,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",Delhi Capitals,field,162,177,0.5,0.63,1,17,1,1,1,Chennai Super Kings
2024,Delhi Capitals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",Delhi Capitals,field,170,187,0.48,0.59,4,10,0,1,1,Mumbai Indians
2024,Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Mumbai Indians,field,167,156,0.62,0.55,23,2,0,1,1,Mumbai Indians
2024,Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",Chennai Super Kings,field,158,173,0.54,0.65,7,4,1,1,1,Gujarat Titans
2024,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi Stadium, Hyderabad",Sunrisers Hyderabad,bat,149,179,0.52,0.44,11,20,0,0,1,Sunrisers Hyderabad
2024,Lucknow Super Giants,Sunrisers Hyderabad,"BRSABV Ekana Cricket Stadium, Lucknow",Sunrisers Hyderabad,bat,172,167,0.5,0.56,6,4,1,1,1,Sunrisers Hyderabad
2024,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,bat,159,158,0.44,0.53,3,5,0,0,1,Lucknow Super Giants
2024,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",Gujarat Titans,bat,168,169,0.55,0.53,2,7,1,1,1,Gujarat Titans
2024,Punjab Kings,Rajasthan Royals,"IS Bindra Stadium, Mohali",Rajasthan Royals,field,170,148,0.42,0.44,4,9,0,0,1,Rajasthan Royals
2024,Gujarat Titans,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",Kolkata Knight Riders,field,162,165,0.63,0.47,4,4,0,1,1,Gujarat Titans
2024,Chennai Super Kings,Gujarat Titans,"MA Chidambaram Stadium, Chennai",Chennai Super Kings,field,176,179,0.56,0.63,4,8,0,1,1,Gujarat Titans
2024,Lucknow Super Giants,Gujarat Titans,"BRSABV Ekana Cricket Stadium, Lucknow",Gujarat Titans,field,163,162,0.59,0.55,6,4,0,1,1,Lucknow Super Giants
2024,Rajasthan Royals,Kolkata Knight Riders,"Sawai Mansingh Stadium, Jaipur",Kolkata Knight Riders,field,171,156,0.53,0.53,3,27,1,1,1,Kolkata Knight Riders
2024,Rajasthan Royals,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,168,170,0.51,0.53,3,6,1,0,1,Lucknow Super Giants
2024,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,field,181,173,0.5,0.55,2,7,1,1,1,Royal Challengers Bangalore
2024,Chennai Super Kings,Gujarat Titans,"MA Chidambaram Stadium, Chennai",Gujarat Titans,field,175,160,0.62,0.6,4,9,0,0,1,Chennai Super Kings
2024,Mumbai Indians,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",Mumbai Indians,field,174,184,0.63,0.54,38,8,0,0,1,Mumbai Indians
2024,Mumbai Indians,Punjab Kings,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,168,155,0.62,0.47,5,3,1,1,1,Mumbai Indians
2024,Royal Challengers Bangalore,Punjab Kings,"M Chinnaswamy Stadium, Bangalore",Royal Challengers Bangalore,field,163,161,0.54,0.53,7,5,0,0,1,Royal Challengers Bangalore
2024,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,field,171,158,0.47,0.5,18,14,0,0,1,Rajasthan Royals
2024,Gujarat Titans,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,bat,156,173,0.59,0.56,4,7,1,1,1,Gujarat Titans
2024,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi Stadium, Hyderabad",Royal Challengers Bangalore,bat,152,169,0.5,0.42,12,20,1,1,1,Royal Challengers Bangalore
2024,Punjab Kings,Rajasthan Royals,"IS Bindra Stadium, Mohali",Punjab Kings,bat,152,171,0.52,0.53,4,10,1,1,1,Rajasthan Royals
2024,Gujarat Titans,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,field,165,153,0.53,0.47,8,2,1,0,1,Gujarat Titans
2024,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",Delhi Capitals,bat,173,164,0.46,0.54,2,3,0,0,1,Delhi Capitals
2024,Mumbai Indians,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,181,155,0.6,0.51,4,4,1,1,1,Mumbai Indians
2024,Royal Challengers Bangalore,Sunrisers Hyderabad,"M Chinnaswamy Stadium, Bangalore",Sunrisers Hyderabad,bat,182,167,0.54,0.45,21,12,1,1,1,Royal Challengers Bangalore
2024,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai",Royal Challengers Bangalore,bat,170,162,0.64,0.44,28,10,0,1,1,Chennai Super Kings
2024,Lucknow Super Giants,Rajasthan Royals,"BRSABV Ekana Cricket Stadium, Lucknow",Rajasthan Royals,field,175,171,0.54,0.54,7,3,1,0,1,Lucknow Super Giants
2024,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai",Lucknow Super Giants,bat,176,176,0.66,0.56,7,3,0,0,1,Lucknow Super Giants
2024,Gujarat Titans,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,bat,164,166,0.53,0.51,11,3,1,1,1,Gujarat Titans
2024,Kolkata Knight Riders,Chennai Super Kings,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,166,161,0.54,0.63,14,33,0,0,1,Kolkata Knight Riders
2024,Delhi Capitals,Punjab Kings,"Arun Jaitley Stadium, Delhi",Delhi Capitals,field,167,167,0.53,0.43,3,5,1,0,1,Delhi Capitals
